Implementation, query, optimization, repetitions, stddev, time
Indexed Algebra, queries/33.sql, Common Subtree Elimination, 1, 0, 107.673
Indexed Algebra, queries/33.sql, Physical Planning, 1, 0, 49.864
Indexed Algebra, queries/33.sql, Total, 1, 0, 792.7
Indexed Algebra, queries/40.sql, Simplify Expressions, 1, 0, 13.058
Indexed Algebra, queries/40.sql, Unnesting, 1, 0, 22.194
Indexed Algebra, queries/40.sql, Predicate Pushdown, 1, 0, 211.251
Indexed Algebra, queries/40.sql, Side-way Information Passing, 1, 0, 42.03
Indexed Algebra, queries/40.sql, Cardinality Estimation, 1, 0, 91.235
Indexed Algebra, queries/40.sql, Join Ordering, 1, 0, 404.076
Indexed Algebra, queries/40.sql, Common Subtree Elimination, 1, 0, 138.292
Indexed Algebra, queries/40.sql, Physical Planning, 1, 0, 71.915
Indexed Algebra, queries/40.sql, Total, 1, 0, 994.554
Indexed Algebra, queries/40.sql, Simplify Expressions, 1, 0, 13.283
Indexed Algebra, queries/40.sql, Unnesting, 1, 0, 22.349
Indexed Algebra, queries/40.sql, Predicate Pushdown, 1, 0, 218.294
Indexed Algebra, queries/40.sql, Side-way Information Passing, 1, 0, 42.896
Indexed Algebra, queries/40.sql, Cardinality Estimation, 1, 0, 81.801
Indexed Algebra, queries/40.sql, Join Ordering, 1, 0, 396.017
Indexed Algebra, queries/40.sql, Common Subtree Elimination, 1, 0, 135.753
Indexed Algebra, queries/40.sql, Physical Planning, 1, 0, 70.454
Indexed Algebra, queries/40.sql, Total, 1, 0, 981.323
Indexed Algebra, queries/40.sql, Simplify Expressions, 1, 0, 13.798
Indexed Algebra, queries/40.sql, Unnesting, 1, 0, 22.595
Indexed Algebra, queries/40.sql, Predicate Pushdown, 1, 0, 214.096
Indexed Algebra, queries/40.sql, Side-way Information Passing, 1, 0, 44.392
Indexed Algebra, queries/40.sql, Cardinality Estimation, 1, 0, 83.558
Indexed Algebra, queries/40.sql, Join Ordering, 1, 0, 408.074
Indexed Algebra, queries/40.sql, Common Subtree Elimination, 1, 0, 136.27
Indexed Algebra, queries/40.sql, Physical Planning, 1, 0, 71.575
Indexed Algebra, queries/40.sql, Total, 1, 0, 994.864
Indexed Algebra, queries/50.sql, Simplify Expressions, 1, 0, 16.082
Indexed Algebra, queries/50.sql, Unnesting, 1, 0, 27.181
Indexed Algebra, queries/50.sql, Predicate Pushdown, 1, 0, 261.798
Indexed Algebra, queries/50.sql, Side-way Information Passing, 1, 0, 53.949
Indexed Algebra, queries/50.sql, Cardinality Estimation, 1, 0, 118.167
Indexed Algebra, queries/50.sql, Join Ordering, 1, 0, 507.589
Indexed Algebra, queries/50.sql, Common Subtree Elimination, 1, 0, 174.28
Indexed Algebra, queries/50.sql, Physical Planning, 1, 0, 71.8
Indexed Algebra, queries/50.sql, Total, 1, 0, 1231.41
Indexed Algebra, queries/50.sql, Simplify Expressions, 1, 0, 16.073
Indexed Algebra, queries/50.sql, Unnesting, 1, 0, 27.681
Indexed Algebra, queries/50.sql, Predicate Pushdown, 1, 0, 263.225
Indexed Algebra, queries/50.sql, Side-way Information Passing, 1, 0, 52.676
Indexed Algebra, queries/50.sql, Cardinality Estimation, 1, 0, 100.223
Indexed Algebra, queries/50.sql, Join Ordering, 1, 0, 499.349
Indexed Algebra, queries/50.sql, Common Subtree Elimination, 1, 0, 174.604
Indexed Algebra, queries/50.sql, Physical Planning, 1, 0, 69.1
Indexed Algebra, queries/50.sql, Total, 1, 0, 1203.45
Indexed Algebra, queries/50.sql, Simplify Expressions, 1, 0, 15.76
Indexed Algebra, queries/50.sql, Unnesting, 1, 0, 27.296
Indexed Algebra, queries/50.sql, Predicate Pushdown, 1, 0, 257.585
Indexed Algebra, queries/50.sql, Side-way Information Passing, 1, 0, 52.553
Indexed Algebra, queries/50.sql, Cardinality Estimation, 1, 0, 98.783
Indexed Algebra, queries/50.sql, Join Ordering, 1, 0, 505.621
Indexed Algebra, queries/50.sql, Common Subtree Elimination, 1, 0, 172.468
Indexed Algebra, queries/50.sql, Physical Planning, 1, 0, 70.206
Indexed Algebra, queries/50.sql, Total, 1, 0, 1200.81
Indexed Algebra, queries/60.sql, Simplify Expressions, 1, 0, 17.815
Indexed Algebra, queries/60.sql, Unnesting, 1, 0, 32.289
Indexed Algebra, queries/60.sql, Predicate Pushdown, 1, 0, 314.178
Indexed Algebra, queries/60.sql, Side-way Information Passing, 1, 0, 61.266
Indexed Algebra, queries/60.sql, Cardinality Estimation, 1, 0, 133.398
Indexed Algebra, queries/60.sql, Join Ordering, 1, 0, 624.033
Indexed Algebra, queries/60.sql, Common Subtree Elimination, 1, 0, 207.721
Indexed Algebra, queries/60.sql, Physical Planning, 1, 0, 92.172
Indexed Algebra, queries/60.sql, Total, 1, 0, 1483.38
Indexed Algebra, queries/60.sql, Simplify Expressions, 1, 0, 17.956
Indexed Algebra, queries/60.sql, Unnesting, 1, 0, 32.353
Indexed Algebra, queries/60.sql, Predicate Pushdown, 1, 0, 310.56
Indexed Algebra, queries/60.sql, Side-way Information Passing, 1, 0, 60.371
Indexed Algebra, queries/60.sql, Cardinality Estimation, 1, 0, 124.27
Indexed Algebra, queries/60.sql, Join Ordering, 1, 0, 628.99
Indexed Algebra, queries/60.sql, Common Subtree Elimination, 1, 0, 209.335
Indexed Algebra, queries/60.sql, Physical Planning, 1, 0, 92.551
Indexed Algebra, queries/60.sql, Total, 1, 0, 1476.93
Indexed Algebra, queries/60.sql, Simplify Expressions, 1, 0, 18.307
Indexed Algebra, queries/60.sql, Unnesting, 1, 0, 32.556
Indexed Algebra, queries/60.sql, Predicate Pushdown, 1, 0, 311.699
Indexed Algebra, queries/60.sql, Side-way Information Passing, 1, 0, 60.091
Indexed Algebra, queries/60.sql, Cardinality Estimation, 1, 0, 128.687
Indexed Algebra, queries/60.sql, Join Ordering, 1, 0, 620.123
Indexed Algebra, queries/60.sql, Common Subtree Elimination, 1, 0, 209.031
Indexed Algebra, queries/60.sql, Physical Planning, 1, 0, 90.078
Indexed Algebra, queries/60.sql, Total, 1, 0, 1471.1
Indexed Algebra, queries/64.sql, Simplify Expressions, 1, 0, 19.222
Indexed Algebra, queries/64.sql, Unnesting, 1, 0, 34.064
Indexed Algebra, queries/64.sql, Predicate Pushdown, 1, 0, 336.365
Indexed Algebra, queries/64.sql, Side-way Information Passing, 1, 0, 64.016
Indexed Algebra, queries/64.sql, Cardinality Estimation, 1, 0, 138.166
Indexed Algebra, queries/64.sql, Join Ordering, 1, 0, 663.628
Indexed Algebra, queries/64.sql, Common Subtree Elimination, 1, 0, 225.243
Indexed Algebra, queries/64.sql, Physical Planning, 1, 0, 92.608
Indexed Algebra, queries/64.sql, Total, 1, 0, 1573.86
Indexed Algebra, queries/64.sql, Simplify Expressions, 1, 0, 18.521
Indexed Algebra, queries/64.sql, Unnesting, 1, 0, 33.724
Indexed Algebra, queries/64.sql, Predicate Pushdown, 1, 0, 331.405
Indexed Algebra, queries/64.sql, Side-way Information Passing, 1, 0, 65.696
Indexed Algebra, queries/64.sql, Cardinality Estimation, 1, 0, 127.662
Indexed Algebra, queries/64.sql, Join Ordering, 1, 0, 669.608
Indexed Algebra, queries/64.sql, Common Subtree Elimination, 1, 0, 225.814
Indexed Algebra, queries/64.sql, Physical Planning, 1, 0, 98.606
Indexed Algebra, queries/64.sql, Total, 1, 0, 1571.58
Indexed Algebra, queries/64.sql, Simplify Expressions, 1, 0, 16.924
Indexed Algebra, queries/64.sql, Unnesting, 1, 0, 34.939
Indexed Algebra, queries/64.sql, Predicate Pushdown, 1, 0, 332.932
Indexed Algebra, queries/64.sql, Side-way Information Passing, 1, 0, 64.116
Indexed Algebra, queries/64.sql, Cardinality Estimation, 1, 0, 126.59
Indexed Algebra, queries/64.sql, Join Ordering, 1, 0, 664.989
Indexed Algebra, queries/64.sql, Common Subtree Elimination, 1, 0, 223.495
Indexed Algebra, queries/64.sql, Physical Planning, 1, 0, 91.933
Indexed Algebra, queries/64.sql, Total, 1, 0, 1556.45
Indexed Algebra, queries/100.sql, Simplify Expressions, 1, 0, 29.339
Indexed Algebra, queries/100.sql, Unnesting, 1, 0, 51.959
Indexed Algebra, queries/100.sql, Predicate Pushdown, 1, 0, 499.636
Indexed Algebra, queries/100.sql, Side-way Information Passing, 1, 0, 86.974
Indexed Algebra, queries/100.sql, Cardinality Estimation, 1, 0, 244.718
Indexed Algebra, queries/100.sql, Join Ordering, 1, 0, 1353.73
Indexed Algebra, queries/100.sql, Common Subtree Elimination, 1, 0, 367.485
Indexed Algebra, queries/100.sql, Physical Planning, 1, 0, 142.787
Indexed Algebra, queries/100.sql, Total, 1, 0, 2777.23
Indexed Algebra, queries/100.sql, Simplify Expressions, 1, 0, 29.35
Indexed Algebra, queries/100.sql, Unnesting, 1, 0, 52.033
Indexed Algebra, queries/100.sql, Predicate Pushdown, 1, 0, 503.631
Indexed Algebra, queries/100.sql, Side-way Information Passing, 1, 0, 86.081
Indexed Algebra, queries/100.sql, Cardinality Estimation, 1, 0, 205.316
Indexed Algebra, queries/100.sql, Join Ordering, 1, 0, 1299.14
Indexed Algebra, queries/100.sql, Common Subtree Elimination, 1, 0, 364.135
Indexed Algebra, queries/100.sql, Physical Planning, 1, 0, 143.487
Indexed Algebra, queries/100.sql, Total, 1, 0, 2683.74
Indexed Algebra, queries/100.sql, Simplify Expressions, 1, 0, 30.289
Indexed Algebra, queries/100.sql, Unnesting, 1, 0, 52.237
Indexed Algebra, queries/100.sql, Predicate Pushdown, 1, 0, 512.521
Indexed Algebra, queries/100.sql, Side-way Information Passing, 1, 0, 95.098
Indexed Algebra, queries/100.sql, Cardinality Estimation, 1, 0, 211.782
Indexed Algebra, queries/100.sql, Join Ordering, 1, 0, 1270.45
Indexed Algebra, queries/100.sql, Common Subtree Elimination, 1, 0, 216.225
Indexed Algebra, queries/100.sql, Physical Planning, 1, 0, 77.53
Indexed Algebra, queries/100.sql, Total, 1, 0, 2466.65
Indexed Algebra, queries/200.sql, Simplify Expressions, 1, 0, 60.563
Indexed Algebra, queries/200.sql, Unnesting, 1, 0, 102.147
Indexed Algebra, queries/200.sql, Predicate Pushdown, 1, 0, 1053.78
Indexed Algebra, queries/200.sql, Side-way Information Passing, 1, 0, 160.502
Indexed Algebra, queries/200.sql, Cardinality Estimation, 1, 0, 520.817
Indexed Algebra, queries/200.sql, Join Ordering, 1, 0, 4906.61
Indexed Algebra, queries/200.sql, Common Subtree Elimination, 1, 0, 444.651
Indexed Algebra, queries/200.sql, Physical Planning, 1, 0, 146.603
Indexed Algebra, queries/200.sql, Total, 1, 0, 7396.22
Indexed Algebra, queries/200.sql, Simplify Expressions, 1, 0, 63.698
Indexed Algebra, queries/200.sql, Unnesting, 1, 0, 112.672
Indexed Algebra, queries/200.sql, Predicate Pushdown, 1, 0, 1061.06
Indexed Algebra, queries/200.sql, Side-way Information Passing, 1, 0, 162.623
Indexed Algebra, queries/200.sql, Cardinality Estimation, 1, 0, 424.702
Indexed Algebra, queries/200.sql, Join Ordering, 1, 0, 5168.83
Indexed Algebra, queries/200.sql, Common Subtree Elimination, 1, 0, 443.001
Indexed Algebra, queries/200.sql, Physical Planning, 1, 0, 142.565
Indexed Algebra, queries/200.sql, Total, 1, 0, 7579.7
Indexed Algebra, queries/200.sql, Simplify Expressions, 1, 0, 65.357
Indexed Algebra, queries/200.sql, Unnesting, 1, 0, 102.523
Indexed Algebra, queries/200.sql, Predicate Pushdown, 1, 0, 1060.1
Indexed Algebra, queries/200.sql, Side-way Information Passing, 1, 0, 163.965
Indexed Algebra, queries/200.sql, Cardinality Estimation, 1, 0, 441.275
Indexed Algebra, queries/200.sql, Join Ordering, 1, 0, 5008.56
Indexed Algebra, queries/200.sql, Common Subtree Elimination, 1, 0, 452.522
Indexed Algebra, queries/200.sql, Physical Planning, 1, 0, 143.427
Indexed Algebra, queries/200.sql, Total, 1, 0, 7438.4
Indexed Algebra, queries/300.sql, Simplify Expressions, 1, 0, 96.171
Indexed Algebra, queries/300.sql, Unnesting, 1, 0, 153.824
Indexed Algebra, queries/300.sql, Predicate Pushdown, 1, 0, 1329.34
Indexed Algebra, queries/300.sql, Side-way Information Passing, 1, 0, 109.29
Indexed Algebra, queries/300.sql, Cardinality Estimation, 1, 0, 554.882
Indexed Algebra, queries/300.sql, Join Ordering, 1, 0, 9851.81
Indexed Algebra, queries/300.sql, Common Subtree Elimination, 1, 0, 709.184
Indexed Algebra, queries/300.sql, Physical Planning, 1, 0, 206.917
Indexed Algebra, queries/300.sql, Total, 1, 0, 13012.1
Indexed Algebra, queries/300.sql, Simplify Expressions, 1, 0, 53.627
Indexed Algebra, queries/300.sql, Unnesting, 1, 0, 85.712
Indexed Algebra, queries/300.sql, Predicate Pushdown, 1, 0, 732.537
Indexed Algebra, queries/300.sql, Side-way Information Passing, 1, 0, 114.844
Indexed Algebra, queries/300.sql, Cardinality Estimation, 1, 0, 465.835
Indexed Algebra, queries/300.sql, Join Ordering, 1, 0, 9896.63
Indexed Algebra, queries/300.sql, Common Subtree Elimination, 1, 0, 684.899
Indexed Algebra, queries/300.sql, Physical Planning, 1, 0, 190.718
Indexed Algebra, queries/300.sql, Total, 1, 0, 12225.6
Indexed Algebra, queries/300.sql, Simplify Expressions, 1, 0, 95.681
Indexed Algebra, queries/300.sql, Unnesting, 1, 0, 152.42
Indexed Algebra, queries/300.sql, Predicate Pushdown, 1, 0, 1024.73
Indexed Algebra, queries/300.sql, Side-way Information Passing, 1, 0, 113.985
Indexed Algebra, queries/300.sql, Cardinality Estimation, 1, 0, 490.952
Indexed Algebra, queries/300.sql, Join Ordering, 1, 0, 9804.48
Indexed Algebra, queries/300.sql, Common Subtree Elimination, 1, 0, 701.309
Indexed Algebra, queries/300.sql, Physical Planning, 1, 0, 190.663
Indexed Algebra, queries/300.sql, Total, 1, 0, 12574.8
Indexed Algebra, queries/1000.sql, Simplify Expressions, 1, 0, 225.212
Indexed Algebra, queries/1000.sql, Unnesting, 1, 0, 331.362
Indexed Algebra, queries/1000.sql, Predicate Pushdown, 1, 0, 3214.5
Indexed Algebra, queries/1000.sql, Side-way Information Passing, 1, 0, 338.892
Indexed Algebra, queries/1000.sql, Cardinality Estimation, 1, 0, 2331.46
Indexed Algebra, queries/1000.sql, Join Ordering, 1, 0, 152310
Indexed Algebra, queries/1000.sql, Common Subtree Elimination, 1, 0, 3546.82
Indexed Algebra, queries/1000.sql, Physical Planning, 1, 0, 606.019
Indexed Algebra, queries/1000.sql, Total, 1, 0, 162905
Indexed Algebra, queries/1000.sql, Simplify Expressions, 1, 0, 195.587
Indexed Algebra, queries/1000.sql, Unnesting, 1, 0, 348.142
Indexed Algebra, queries/1000.sql, Predicate Pushdown, 1, 0, 3190.9
Indexed Algebra, queries/1000.sql, Side-way Information Passing, 1, 0, 354.345
Indexed Algebra, queries/1000.sql, Cardinality Estimation, 1, 0, 1777.8
Indexed Algebra, queries/1000.sql, Join Ordering, 1, 0, 152097
Indexed Algebra, queries/1000.sql, Common Subtree Elimination, 1, 0, 3625.41
Indexed Algebra, queries/1000.sql, Physical Planning, 1, 0, 639.516
Indexed Algebra, queries/1000.sql, Total, 1, 0, 162230
Indexed Algebra, queries/1000.sql, Simplify Expressions, 1, 0, 185.821
Indexed Algebra, queries/1000.sql, Unnesting, 1, 0, 346.293
Indexed Algebra, queries/1000.sql, Predicate Pushdown, 1, 0, 3185.92
Indexed Algebra, queries/1000.sql, Side-way Information Passing, 1, 0, 362.295
Indexed Algebra, queries/1000.sql, Cardinality Estimation, 1, 0, 1792.85
Indexed Algebra, queries/1000.sql, Join Ordering, 1, 0, 150597
Indexed Algebra, queries/1000.sql, Common Subtree Elimination, 1, 0, 3498
Indexed Algebra, queries/1000.sql, Physical Planning, 1, 0, 639.715
Indexed Algebra, queries/1000.sql, Total, 1, 0, 160609
