Implementation, query, optimization, repetitions, stddev, time
Path Traversal, scripts/hugejoin/queries/90.sql, Physical Planning, 1000, 7.01083, 109.701
Path Traversal, scripts/hugejoin/queries/90.sql, Total, 1000, 46.1636, 1947.18
Path Traversal, scripts/hugejoin/queries/100.sql, Simplify Expressions, 1000, 2.64682, 23.1766
Path Traversal, scripts/hugejoin/queries/100.sql, Unnesting, 1000, 14.9037, 1204.62
Path Traversal, scripts/hugejoin/queries/100.sql, Predicate Pushdown, 1000, 16.3843, 222.287
Path Traversal, scripts/hugejoin/queries/100.sql, Side-way Information Passing, 1000, 0.00144982, 0.025503
Path Traversal, scripts/hugejoin/queries/100.sql, Cardinality Estimation, 1000, 3.42358, 41.5676
Path Traversal, scripts/hugejoin/queries/100.sql, Join Ordering, 1000, 28.0205, 658.823
Path Traversal, scripts/hugejoin/queries/100.sql, Common Subtree Elimination, 1000, 0.00654555, 0.035924
Path Traversal, scripts/hugejoin/queries/100.sql, Physical Planning, 1000, 11.4915, 132.311
Path Traversal, scripts/hugejoin/queries/100.sql, Total, 1000, 64.5483, 2294.3
Path Traversal, scripts/hugejoin/queries/110.sql, Simplify Expressions, 1000, 2.5738, 23.3886
Path Traversal, scripts/hugejoin/queries/110.sql, Unnesting, 1000, 24.1129, 1438.9
Path Traversal, scripts/hugejoin/queries/110.sql, Predicate Pushdown, 1000, 8.63395, 243.238
Path Traversal, scripts/hugejoin/queries/110.sql, Side-way Information Passing, 1000, 0.00155966, 0.025393
Path Traversal, scripts/hugejoin/queries/110.sql, Cardinality Estimation, 1000, 2.98504, 45.1045
Path Traversal, scripts/hugejoin/queries/110.sql, Join Ordering, 1000, 25.4298, 764.617
Path Traversal, scripts/hugejoin/queries/110.sql, Common Subtree Elimination, 1000, 0.00510445, 0.038125
Path Traversal, scripts/hugejoin/queries/110.sql, Physical Planning, 1000, 8.8061, 149.406
Path Traversal, scripts/hugejoin/queries/110.sql, Total, 1000, 41.5149, 2674.02
Path Traversal, scripts/hugejoin/queries/120.sql, Simplify Expressions, 1000, 8.76899, 26.8159
Path Traversal, scripts/hugejoin/queries/120.sql, Unnesting, 1000, 104.53, 1780.77
Path Traversal, scripts/hugejoin/queries/120.sql, Predicate Pushdown, 1000, 50.8104, 276.257
Path Traversal, scripts/hugejoin/queries/120.sql, Side-way Information Passing, 1000, 0.00232696, 0.025443
Path Traversal, scripts/hugejoin/queries/120.sql, Cardinality Estimation, 1000, 6.75723, 49.3553
Path Traversal, scripts/hugejoin/queries/120.sql, Join Ordering, 1000, 85.3975, 883.981
Path Traversal, scripts/hugejoin/queries/120.sql, Common Subtree Elimination, 1000, 0.0152268, 0.047141
Path Traversal, scripts/hugejoin/queries/120.sql, Physical Planning, 1000, 27.8979, 152.493
Path Traversal, scripts/hugejoin/queries/120.sql, Total, 1000, 225.738, 3184.61
Path Traversal, scripts/hugejoin/queries/130.sql, Simplify Expressions, 1000, 5.27805, 28.5217
Path Traversal, scripts/hugejoin/queries/130.sql, Unnesting, 1000, 42.7163, 2136.59
Path Traversal, scripts/hugejoin/queries/130.sql, Predicate Pushdown, 1000, 34.2371, 304.09
Path Traversal, scripts/hugejoin/queries/130.sql, Side-way Information Passing, 1000, 0.00503573, 0.025624
Path Traversal, scripts/hugejoin/queries/130.sql, Cardinality Estimation, 1000, 7.74256, 53.2551
Path Traversal, scripts/hugejoin/queries/130.sql, Join Ordering, 1000, 80.0075, 1773.41
Path Traversal, scripts/hugejoin/queries/130.sql, Common Subtree Elimination, 1000, 0.00978632, 0.048333
Path Traversal, scripts/hugejoin/queries/130.sql, Physical Planning, 1000, 18.8828, 174.93
Path Traversal, scripts/hugejoin/queries/130.sql, Total, 1000, 109.522, 4481.79
Path Traversal, scripts/hugejoin/queries/140.sql, Simplify Expressions, 1000, 7.34095, 31.2113
Path Traversal, scripts/hugejoin/queries/140.sql, Unnesting, 1000, 53.7732, 2495.45
Path Traversal, scripts/hugejoin/queries/140.sql, Predicate Pushdown, 1000, 41.553, 335.768
Path Traversal, scripts/hugejoin/queries/140.sql, Side-way Information Passing, 1000, 0.00232741, 0.025763
Path Traversal, scripts/hugejoin/queries/140.sql, Cardinality Estimation, 1000, 8.15418, 57.0351
Path Traversal, scripts/hugejoin/queries/140.sql, Join Ordering, 1000, 84.7324, 2036.2
Path Traversal, scripts/hugejoin/queries/140.sql, Common Subtree Elimination, 1000, 0.0135483, 0.048183
Path Traversal, scripts/hugejoin/queries/140.sql, Physical Planning, 1000, 17.3791, 186.819
Path Traversal, scripts/hugejoin/queries/140.sql, Total, 1000, 131.149, 5158.8
Path Traversal, scripts/hugejoin/queries/150.sql, Simplify Expressions, 1000, 2.78079, 32.8193
Path Traversal, scripts/hugejoin/queries/150.sql, Unnesting, 1000, 46.0989, 2873.91
Path Traversal, scripts/hugejoin/queries/150.sql, Predicate Pushdown, 1000, 32.6998, 354.159
Path Traversal, scripts/hugejoin/queries/150.sql, Side-way Information Passing, 1000, 0.00225991, 0.025396
Path Traversal, scripts/hugejoin/queries/150.sql, Cardinality Estimation, 1000, 6.70396, 60.3852
Path Traversal, scripts/hugejoin/queries/150.sql, Join Ordering, 1000, 109.462, 2309.18
Path Traversal, scripts/hugejoin/queries/150.sql, Common Subtree Elimination, 1000, 0.0133343, 0.044915
Path Traversal, scripts/hugejoin/queries/150.sql, Physical Planning, 1000, 15.3828, 198.683
Path Traversal, scripts/hugejoin/queries/150.sql, Total, 1000, 164.065, 5844.75
Path Traversal, scripts/hugejoin/queries/160.sql, Simplify Expressions, 1000, 4.61795, 35.4515
Path Traversal, scripts/hugejoin/queries/160.sql, Unnesting, 1000, 50.954, 3269.51
Path Traversal, scripts/hugejoin/queries/160.sql, Predicate Pushdown, 1000, 26.8673, 376.207
Path Traversal, scripts/hugejoin/queries/160.sql, Side-way Information Passing, 1000, 0.00181116, 0.025654
Path Traversal, scripts/hugejoin/queries/160.sql, Cardinality Estimation, 1000, 5.30321, 63.2919
Path Traversal, scripts/hugejoin/queries/160.sql, Join Ordering, 1000, 98.4721, 2607.44
Path Traversal, scripts/hugejoin/queries/160.sql, Common Subtree Elimination, 1000, 0.0106924, 0.04494
Path Traversal, scripts/hugejoin/queries/160.sql, Physical Planning, 1000, 18.9888, 233.987
Path Traversal, scripts/hugejoin/queries/160.sql, Total, 1000, 145.927, 6611.39
Path Traversal, scripts/hugejoin/queries/170.sql, Simplify Expressions, 1000, 7.40436, 38.4997
Path Traversal, scripts/hugejoin/queries/170.sql, Unnesting, 1000, 143.305, 3721.89
Path Traversal, scripts/hugejoin/queries/170.sql, Predicate Pushdown, 1000, 40.2687, 412.648
Path Traversal, scripts/hugejoin/queries/170.sql, Side-way Information Passing, 1000, 0.00232592, 0.025436
Path Traversal, scripts/hugejoin/queries/170.sql, Cardinality Estimation, 1000, 14.1869, 68.617
Path Traversal, scripts/hugejoin/queries/170.sql, Join Ordering, 1000, 137.87, 2948.45
Path Traversal, scripts/hugejoin/queries/170.sql, Common Subtree Elimination, 1000, 0.0104619, 0.042832
Path Traversal, scripts/hugejoin/queries/170.sql, Physical Planning, 1000, 18.4354, 242.194
Path Traversal, scripts/hugejoin/queries/170.sql, Total, 1000, 236.53, 7455.91
Path Traversal, scripts/hugejoin/queries/180.sql, Simplify Expressions, 1000, 9.85579, 42.9597
Path Traversal, scripts/hugejoin/queries/180.sql, Unnesting, 1000, 635.685, 4419.44
Path Traversal, scripts/hugejoin/queries/180.sql, Predicate Pushdown, 1000, 86.9417, 467.056
Path Traversal, scripts/hugejoin/queries/180.sql, Side-way Information Passing, 1000, 0.00355766, 0.026726
Path Traversal, scripts/hugejoin/queries/180.sql, Cardinality Estimation, 1000, 11.1894, 74.0999
Path Traversal, scripts/hugejoin/queries/180.sql, Join Ordering, 1000, 635.391, 3522.13
Path Traversal, scripts/hugejoin/queries/180.sql, Common Subtree Elimination, 1000, 0.00905175, 0.035779
Path Traversal, scripts/hugejoin/queries/180.sql, Physical Planning, 1000, 51.3401, 264.815
Path Traversal, scripts/hugejoin/queries/180.sql, Total, 1000, 990.569, 8811.13
Path Traversal, scripts/hugejoin/queries/190.sql, Simplify Expressions, 1000, 8.24943, 44.5682
Path Traversal, scripts/hugejoin/queries/190.sql, Unnesting, 1000, 602.41, 4821.06
Path Traversal, scripts/hugejoin/queries/190.sql, Predicate Pushdown, 1000, 83.8215, 488.224
Path Traversal, scripts/hugejoin/queries/190.sql, Side-way Information Passing, 1000, 0.00353103, 0.027221
Path Traversal, scripts/hugejoin/queries/190.sql, Cardinality Estimation, 1000, 10.8653, 78.0829
Path Traversal, scripts/hugejoin/queries/190.sql, Join Ordering, 1000, 641.331, 3841.54
Path Traversal, scripts/hugejoin/queries/190.sql, Common Subtree Elimination, 1000, 0.00780968, 0.033906
Path Traversal, scripts/hugejoin/queries/190.sql, Physical Planning, 1000, 42.3005, 266.317
Path Traversal, scripts/hugejoin/queries/190.sql, Total, 1000, 965.289, 9556.83
Path Traversal, scripts/hugejoin/queries/200.sql, Simplify Expressions, 1000, 3.36202, 45.3904
Path Traversal, scripts/hugejoin/queries/200.sql, Unnesting, 1000, 73.0423, 5071.08
Path Traversal, scripts/hugejoin/queries/200.sql, Predicate Pushdown, 1000, 35.1138, 494.191
Path Traversal, scripts/hugejoin/queries/200.sql, Side-way Information Passing, 1000, 0.00258263, 0.026498
Path Traversal, scripts/hugejoin/queries/200.sql, Cardinality Estimation, 1000, 6.15751, 79.3554
Path Traversal, scripts/hugejoin/queries/200.sql, Join Ordering, 1000, 82.3129, 4022.37
Path Traversal, scripts/hugejoin/queries/200.sql, Common Subtree Elimination, 1000, 0.0127066, 0.032194
Path Traversal, scripts/hugejoin/queries/200.sql, Physical Planning, 1000, 9.35543, 299.56
Path Traversal, scripts/hugejoin/queries/200.sql, Total, 1000, 152.858, 10012.4
Path Traversal, scripts/hugejoin/queries/210.sql, Simplify Expressions, 1000, 3.3715, 43.4311
Path Traversal, scripts/hugejoin/queries/210.sql, Unnesting, 1000, 68.1299, 5563.62
Path Traversal, scripts/hugejoin/queries/210.sql, Predicate Pushdown, 1000, 36.5165, 526.098
Path Traversal, scripts/hugejoin/queries/210.sql, Side-way Information Passing, 1000, 0.00285823, 0.027523
Path Traversal, scripts/hugejoin/queries/210.sql, Cardinality Estimation, 1000, 6.76936, 83.4434
Path Traversal, scripts/hugejoin/queries/210.sql, Join Ordering, 1000, 120.347, 4477.26
Path Traversal, scripts/hugejoin/queries/210.sql, Common Subtree Elimination, 1000, 0.00693363, 0.033349
Path Traversal, scripts/hugejoin/queries/210.sql, Physical Planning, 1000, 21.4893, 316.821
Path Traversal, scripts/hugejoin/queries/210.sql, Total, 1000, 191.422, 11039.6
Path Traversal, scripts/hugejoin/queries/220.sql, Simplify Expressions, 1000, 5.34351, 45.9389
Path Traversal, scripts/hugejoin/queries/220.sql, Unnesting, 1000, 98.2051, 6080.11
Path Traversal, scripts/hugejoin/queries/220.sql, Predicate Pushdown, 1000, 56.0073, 557.854
Path Traversal, scripts/hugejoin/queries/220.sql, Side-way Information Passing, 1000, 0.00287079, 0.027476
Path Traversal, scripts/hugejoin/queries/220.sql, Cardinality Estimation, 1000, 7.81457, 87.7681
Path Traversal, scripts/hugejoin/queries/220.sql, Join Ordering, 1000, 194.024, 4902.39
Path Traversal, scripts/hugejoin/queries/220.sql, Common Subtree Elimination, 1000, 0.0117637, 0.035281
Path Traversal, scripts/hugejoin/queries/220.sql, Physical Planning, 1000, 21.5693, 324.242
Path Traversal, scripts/hugejoin/queries/220.sql, Total, 1000, 318.733, 12024.1
Path Traversal, scripts/hugejoin/queries/230.sql, Simplify Expressions, 1000, 5.16685, 48.2231
Path Traversal, scripts/hugejoin/queries/230.sql, Unnesting, 1000, 80.472, 6649.84
Path Traversal, scripts/hugejoin/queries/230.sql, Predicate Pushdown, 1000, 40.0156, 586.108
Path Traversal, scripts/hugejoin/queries/230.sql, Side-way Information Passing, 1000, 0.00999008, 0.034515
Path Traversal, scripts/hugejoin/queries/230.sql, Cardinality Estimation, 1000, 6.72044, 91.8445
Path Traversal, scripts/hugejoin/queries/230.sql, Join Ordering, 1000, 113.077, 5395.91
Path Traversal, scripts/hugejoin/queries/230.sql, Common Subtree Elimination, 1000, 0.0169022, 0.034716
Path Traversal, scripts/hugejoin/queries/230.sql, Physical Planning, 1000, 10.6511, 325.04
Path Traversal, scripts/hugejoin/queries/230.sql, Total, 1000, 181.441, 13118.6
Path Traversal, scripts/hugejoin/queries/240.sql, Simplify Expressions, 1000, 4.01414, 50.8554
Path Traversal, scripts/hugejoin/queries/240.sql, Unnesting, 1000, 86.9582, 7359.61
Path Traversal, scripts/hugejoin/queries/240.sql, Predicate Pushdown, 1000, 18.0994, 619.147
Path Traversal, scripts/hugejoin/queries/240.sql, Side-way Information Passing, 1000, 0.00917729, 0.044812
Path Traversal, scripts/hugejoin/queries/240.sql, Cardinality Estimation, 1000, 5.83772, 96.4689
Path Traversal, scripts/hugejoin/queries/240.sql, Join Ordering, 1000, 81.642, 5860.07
Path Traversal, scripts/hugejoin/queries/240.sql, Common Subtree Elimination, 1000, 0.00958127, 0.035312
Path Traversal, scripts/hugejoin/queries/240.sql, Physical Planning, 1000, 9.57364, 307.69
Path Traversal, scripts/hugejoin/queries/240.sql, Total, 1000, 134.296, 14314.7
Path Traversal, scripts/hugejoin/queries/250.sql, Simplify Expressions, 1000, 7.86672, 53.6879
Path Traversal, scripts/hugejoin/queries/250.sql, Unnesting, 1000, 104.624, 8052.43
Path Traversal, scripts/hugejoin/queries/250.sql, Predicate Pushdown, 1000, 37.3146, 655.768
Path Traversal, scripts/hugejoin/queries/250.sql, Side-way Information Passing, 1000, 0.00854892, 0.039655
Path Traversal, scripts/hugejoin/queries/250.sql, Cardinality Estimation, 1000, 7.8615, 101.504
Path Traversal, scripts/hugejoin/queries/250.sql, Join Ordering, 1000, 212.531, 6345.67
Path Traversal, scripts/hugejoin/queries/250.sql, Common Subtree Elimination, 1000, 0.0132391, 0.036958
Path Traversal, scripts/hugejoin/queries/250.sql, Physical Planning, 1000, 19.3477, 360.86
Path Traversal, scripts/hugejoin/queries/250.sql, Total, 1000, 286.303, 15588.5
Path Traversal, scripts/hugejoin/queries/260.sql, Simplify Expressions, 1000, 4.26986, 55.9591
Path Traversal, scripts/hugejoin/queries/260.sql, Unnesting, 1000, 96.6311, 8766.28
Path Traversal, scripts/hugejoin/queries/260.sql, Predicate Pushdown, 1000, 20.4775, 694.506
Path Traversal, scripts/hugejoin/queries/260.sql, Side-way Information Passing, 1000, 0.00283627, 0.02804
Path Traversal, scripts/hugejoin/queries/260.sql, Cardinality Estimation, 1000, 5.8268, 105.977
Path Traversal, scripts/hugejoin/queries/260.sql, Join Ordering, 1000, 172.152, 6894.95
Path Traversal, scripts/hugejoin/queries/260.sql, Common Subtree Elimination, 1000, 0.0182603, 0.037783
Path Traversal, scripts/hugejoin/queries/260.sql, Physical Planning, 1000, 11.5818, 370.238
Path Traversal, scripts/hugejoin/queries/260.sql, Total, 1000, 198.419, 16914.1
Path Traversal, scripts/hugejoin/queries/270.sql, Simplify Expressions, 1000, 4.39762, 57.988
Path Traversal, scripts/hugejoin/queries/270.sql, Unnesting, 1000, 112.117, 9557.68
Path Traversal, scripts/hugejoin/queries/270.sql, Predicate Pushdown, 1000, 56.4669, 740.706
Path Traversal, scripts/hugejoin/queries/270.sql, Side-way Information Passing, 1000, 0.00265168, 0.029186
Path Traversal, scripts/hugejoin/queries/270.sql, Cardinality Estimation, 1000, 8.32616, 111.497
Path Traversal, scripts/hugejoin/queries/270.sql, Join Ordering, 1000, 179.436, 7496.85
Path Traversal, scripts/hugejoin/queries/270.sql, Common Subtree Elimination, 1000, 0.0153976, 0.037512
Path Traversal, scripts/hugejoin/queries/270.sql, Physical Planning, 1000, 25.2887, 379.128
Path Traversal, scripts/hugejoin/queries/270.sql, Total, 1000, 280.643, 18365.4
Path Traversal, scripts/hugejoin/queries/280.sql, Simplify Expressions, 1000, 1.5081, 60.7527
Path Traversal, scripts/hugejoin/queries/280.sql, Unnesting, 1000, 112.181, 10314.2
Path Traversal, scripts/hugejoin/queries/280.sql, Predicate Pushdown, 1000, 21.7131, 775.712
Path Traversal, scripts/hugejoin/queries/280.sql, Side-way Information Passing, 1000, 0.00226053, 0.029895
Path Traversal, scripts/hugejoin/queries/280.sql, Cardinality Estimation, 1000, 5.91526, 116.119
Path Traversal, scripts/hugejoin/queries/280.sql, Join Ordering, 1000, 104.937, 8091.17
Path Traversal, scripts/hugejoin/queries/280.sql, Common Subtree Elimination, 1000, 0.00919743, 0.037921
Path Traversal, scripts/hugejoin/queries/280.sql, Physical Planning, 1000, 10.8374, 380.073
Path Traversal, scripts/hugejoin/queries/280.sql, Total, 1000, 152.049, 19749.2
Path Traversal, scripts/hugejoin/queries/290.sql, Simplify Expressions, 1000, 6.62988, 63.0319
Path Traversal, scripts/hugejoin/queries/290.sql, Unnesting, 1000, 123.238, 11085.1
Path Traversal, scripts/hugejoin/queries/290.sql, Predicate Pushdown, 1000, 53.8893, 811.792
Path Traversal, scripts/hugejoin/queries/290.sql, Side-way Information Passing, 1000, 0.00285355, 0.028735
Path Traversal, scripts/hugejoin/queries/290.sql, Cardinality Estimation, 1000, 8.91961, 121.915
Path Traversal, scripts/hugejoin/queries/290.sql, Join Ordering, 1000, 124.611, 8716.67
Path Traversal, scripts/hugejoin/queries/290.sql, Common Subtree Elimination, 1000, 0.0210265, 0.039066
Path Traversal, scripts/hugejoin/queries/290.sql, Physical Planning, 1000, 19.9696, 404.182
Path Traversal, scripts/hugejoin/queries/290.sql, Total, 1000, 212.12, 21225.3
Path Traversal, scripts/hugejoin/queries/300.sql, Simplify Expressions, 1000, 7.5462, 65.1189
Path Traversal, scripts/hugejoin/queries/300.sql, Unnesting, 1000, 121.479, 11910.8
Path Traversal, scripts/hugejoin/queries/300.sql, Predicate Pushdown, 1000, 50.9327, 847.763
Path Traversal, scripts/hugejoin/queries/300.sql, Side-way Information Passing, 1000, 0.00284348, 0.027525
Path Traversal, scripts/hugejoin/queries/300.sql, Cardinality Estimation, 1000, 8.97524, 128.064
Path Traversal, scripts/hugejoin/queries/300.sql, Join Ordering, 1000, 342.209, 9371.31
Path Traversal, scripts/hugejoin/queries/300.sql, Common Subtree Elimination, 1000, 0.33069, 0.050452
Path Traversal, scripts/hugejoin/queries/300.sql, Physical Planning, 1000, 32.2195, 473.003
Path Traversal, scripts/hugejoin/queries/300.sql, Total, 1000, 419.822, 22816.6
Path Traversal, scripts/tpch/queries/1.sql, Simplify Expressions, 1000, 0.194937, 1.05525
Path Traversal, scripts/tpch/queries/1.sql, Unnesting, 1000, 0.224267, 4.16166
Path Traversal, scripts/tpch/queries/1.sql, Predicate Pushdown, 1000, 0.221831, 1.85828
Path Traversal, scripts/tpch/queries/1.sql, Side-way Information Passing, 1000, 0.00395878, 0.022992
Path Traversal, scripts/tpch/queries/1.sql, Cardinality Estimation, 1000, 1.24138, 22.3988
Path Traversal, scripts/tpch/queries/1.sql, Join Ordering, 1000, 0.049878, 0.844857
Path Traversal, scripts/tpch/queries/1.sql, Common Subtree Elimination, 1000, 0.00554682, 0.025681
Path Traversal, scripts/tpch/queries/1.sql, Physical Planning, 1000, 0.14926, 1.37132
Path Traversal, scripts/tpch/queries/1.sql, Total, 1000, 2.33705, 32.0823
Path Traversal, scripts/tpch/queries/2.sql, Simplify Expressions, 1000, 0.22012, 3.60585
Path Traversal, scripts/tpch/queries/2.sql, Unnesting, 1000, 1.08507, 31.4581
Path Traversal, scripts/tpch/queries/2.sql, Predicate Pushdown, 1000, 1.55654, 39.0294
Path Traversal, scripts/tpch/queries/2.sql, Side-way Information Passing, 1000, 0.00163414, 0.02926
Path Traversal, scripts/tpch/queries/2.sql, Cardinality Estimation, 1000, 2.30516, 49.434
Path Traversal, scripts/tpch/queries/2.sql, Join Ordering, 1000, 2.45715, 58.1442
Path Traversal, scripts/tpch/queries/2.sql, Common Subtree Elimination, 1000, 0.0047068, 0.039929
Path Traversal, scripts/tpch/queries/2.sql, Physical Planning, 1000, 0.930125, 20.4523
Path Traversal, scripts/tpch/queries/2.sql, Total, 1000, 7.2493, 202.536
Path Traversal, scripts/tpch/queries/3.sql, Simplify Expressions, 1000, 0.242065, 2.2689
Path Traversal, scripts/tpch/queries/3.sql, Unnesting, 1000, 0.955512, 9.10216
Path Traversal, scripts/tpch/queries/3.sql, Predicate Pushdown, 1000, 1.47692, 12.6364
Path Traversal, scripts/tpch/queries/3.sql, Side-way Information Passing, 1000, 0.00297428, 0.029121
Path Traversal, scripts/tpch/queries/3.sql, Cardinality Estimation, 1000, 2.47831, 31.1749
Path Traversal, scripts/tpch/queries/3.sql, Join Ordering, 1000, 2.5771, 20.2554
Path Traversal, scripts/tpch/queries/3.sql, Common Subtree Elimination, 1000, 0.00663643, 0.044424
Path Traversal, scripts/tpch/queries/3.sql, Physical Planning, 1000, 1.31869, 23.767
Path Traversal, scripts/tpch/queries/3.sql, Total, 1000, 7.62145, 99.6431
Path Traversal, scripts/tpch/queries/4.sql, Simplify Expressions, 1000, 0.318649, 2.48339
Path Traversal, scripts/tpch/queries/4.sql, Unnesting, 1000, 0.455049, 3.63879
Path Traversal, scripts/tpch/queries/4.sql, Predicate Pushdown, 1000, 0.709234, 4.56928
Path Traversal, scripts/tpch/queries/4.sql, Side-way Information Passing, 1000, 0.00481166, 0.023423
Path Traversal, scripts/tpch/queries/4.sql, Cardinality Estimation, 1000, 1.25882, 11.0221
Path Traversal, scripts/tpch/queries/4.sql, Join Ordering, 1000, 0.982266, 8.63473
Path Traversal, scripts/tpch/queries/4.sql, Common Subtree Elimination, 1000, 0.00650501, 0.03133
Path Traversal, scripts/tpch/queries/4.sql, Physical Planning, 1000, 1.34173, 3.45566
Path Traversal, scripts/tpch/queries/4.sql, Total, 1000, 4.23615, 34.1488
Path Traversal, scripts/tpch/queries/5.sql, Simplify Expressions, 1000, 0.387829, 4.03395
Path Traversal, scripts/tpch/queries/5.sql, Unnesting, 1000, 1.02197, 14.2199
Path Traversal, scripts/tpch/queries/5.sql, Predicate Pushdown, 1000, 1.75364, 25.0802
Path Traversal, scripts/tpch/queries/5.sql, Side-way Information Passing, 1000, 0.00183772, 0.029387
Path Traversal, scripts/tpch/queries/5.sql, Cardinality Estimation, 1000, 3.38955, 49.4392
Path Traversal, scripts/tpch/queries/5.sql, Join Ordering, 1000, 3.92558, 48.6928
Path Traversal, scripts/tpch/queries/5.sql, Common Subtree Elimination, 1000, 0.00553868, 0.036386
Path Traversal, scripts/tpch/queries/5.sql, Physical Planning, 1000, 0.954945, 9.95444
Path Traversal, scripts/tpch/queries/5.sql, Total, 1000, 10.6863, 151.816
Path Traversal, scripts/tpch/queries/6.sql, Simplify Expressions, 1000, 0.59401, 2.28686
Path Traversal, scripts/tpch/queries/6.sql, Unnesting, 1000, 0.319298, 1.49806
Path Traversal, scripts/tpch/queries/6.sql, Predicate Pushdown, 1000, 0.691466, 2.63047
Path Traversal, scripts/tpch/queries/6.sql, Side-way Information Passing, 1000, 0.00606435, 0.020879
Path Traversal, scripts/tpch/queries/6.sql, Cardinality Estimation, 1000, 0.997861, 6.76599
Path Traversal, scripts/tpch/queries/6.sql, Join Ordering, 1000, 0.0754792, 0.368561
Path Traversal, scripts/tpch/queries/6.sql, Common Subtree Elimination, 1000, 0.00770788, 0.020669
Path Traversal, scripts/tpch/queries/6.sql, Physical Planning, 1000, 0.132778, 0.603951
Path Traversal, scripts/tpch/queries/6.sql, Total, 1000, 2.71056, 14.4683
Path Traversal, scripts/tpch/queries/7.sql, Simplify Expressions, 1000, 1.0466, 8.42848
Path Traversal, scripts/tpch/queries/7.sql, Unnesting, 1000, 1.9522, 16.5958
Path Traversal, scripts/tpch/queries/7.sql, Predicate Pushdown, 1000, 3.17579, 27.0653
Path Traversal, scripts/tpch/queries/7.sql, Side-way Information Passing, 1000, 0.0029185, 0.029656
Path Traversal, scripts/tpch/queries/7.sql, Cardinality Estimation, 1000, 5.61369, 46.5966
Path Traversal, scripts/tpch/queries/7.sql, Join Ordering, 1000, 5.42056, 47.8981
Path Traversal, scripts/tpch/queries/7.sql, Common Subtree Elimination, 1000, 0.0102963, 0.049068
Path Traversal, scripts/tpch/queries/7.sql, Physical Planning, 1000, 1.55873, 10.9362
Path Traversal, scripts/tpch/queries/7.sql, Total, 1000, 17.0554, 157.943
Path Traversal, scripts/tpch/queries/8.sql, Simplify Expressions, 1000, 1.11328, 4.23
Path Traversal, scripts/tpch/queries/8.sql, Unnesting, 1000, 3.97235, 22.665
Path Traversal, scripts/tpch/queries/8.sql, Predicate Pushdown, 1000, 7.25918, 38.5641
Path Traversal, scripts/tpch/queries/8.sql, Side-way Information Passing, 1000, 0.00558306, 0.030653
Path Traversal, scripts/tpch/queries/8.sql, Cardinality Estimation, 1000, 7.82615, 46.5271
Path Traversal, scripts/tpch/queries/8.sql, Join Ordering, 1000, 9.3058, 44.6853
Path Traversal, scripts/tpch/queries/8.sql, Common Subtree Elimination, 1000, 0.00902319, 0.03851
Path Traversal, scripts/tpch/queries/8.sql, Physical Planning, 1000, 3.90751, 15.4103
Path Traversal, scripts/tpch/queries/8.sql, Total, 1000, 32.9436, 173.518
Path Traversal, scripts/tpch/queries/9.sql, Simplify Expressions, 1000, 0.217008, 2.79125
Path Traversal, scripts/tpch/queries/9.sql, Unnesting, 1000, 0.989552, 16.3889
Path Traversal, scripts/tpch/queries/9.sql, Predicate Pushdown, 1000, 1.90275, 28.7704
Path Traversal, scripts/tpch/queries/9.sql, Side-way Information Passing, 1000, 0.00164397, 0.029287
Path Traversal, scripts/tpch/queries/9.sql, Cardinality Estimation, 1000, 2.62069, 40.4872
Path Traversal, scripts/tpch/queries/9.sql, Join Ordering, 1000, 4.08512, 71.8475
Path Traversal, scripts/tpch/queries/9.sql, Common Subtree Elimination, 1000, 0.00496179, 0.037407
Path Traversal, scripts/tpch/queries/9.sql, Physical Planning, 1000, 0.908856, 12.6284
Path Traversal, scripts/tpch/queries/9.sql, Total, 1000, 10.4453, 180.609
Path Traversal, scripts/tpch/queries/10.sql, Simplify Expressions, 1000, 0.419832, 3.8842
Path Traversal, scripts/tpch/queries/10.sql, Unnesting, 1000, 1.01575, 12.8099
Path Traversal, scripts/tpch/queries/10.sql, Predicate Pushdown, 1000, 1.37484, 17.4668
Path Traversal, scripts/tpch/queries/10.sql, Side-way Information Passing, 1000, 0.00386636, 0.030415
Path Traversal, scripts/tpch/queries/10.sql, Cardinality Estimation, 1000, 2.4357, 31.2295
Path Traversal, scripts/tpch/queries/10.sql, Join Ordering, 1000, 2.51673, 29.8306
Path Traversal, scripts/tpch/queries/10.sql, Common Subtree Elimination, 1000, 0.00503169, 0.036454
Path Traversal, scripts/tpch/queries/10.sql, Physical Planning, 1000, 0.813376, 7.36329
Path Traversal, scripts/tpch/queries/10.sql, Total, 1000, 7.79707, 102.988
Path Traversal, scripts/tpch/queries/11.sql, Simplify Expressions, 1000, 0.318466, 2.82676
Path Traversal, scripts/tpch/queries/11.sql, Unnesting, 1000, 1.02085, 13.8332
Path Traversal, scripts/tpch/queries/11.sql, Predicate Pushdown, 1000, 2.0294, 23.9551
Path Traversal, scripts/tpch/queries/11.sql, Side-way Information Passing, 1000, 0.00164743, 0.029281
Path Traversal, scripts/tpch/queries/11.sql, Cardinality Estimation, 1000, 2.15067, 27.5526
Path Traversal, scripts/tpch/queries/11.sql, Join Ordering, 1000, 2.8844, 29.3774
Path Traversal, scripts/tpch/queries/11.sql, Common Subtree Elimination, 1000, 0.00464532, 0.038886
Path Traversal, scripts/tpch/queries/11.sql, Physical Planning, 1000, 1.03827, 7.42974
