Implementation, query, optimization, repetitions, stddev, time
Column Sets, queries.sql, Join Ordering, 100, 0.876424, 11.4219
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0435098, 2.10702
Column Sets, queries.sql, Physical Planning, 100, 0.050342, 10.5277
Column Sets, queries.sql, Total, 100, 5.58902, 331.678
Column Sets, queries.sql, Simplify Expressions, 100, 0.0896581, 2.27282
Column Sets, queries.sql, Unnesting, 100, 0.182412, 12.2449
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0383189, 2.40562
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000591523, 0.03851
Column Sets, queries.sql, Cardinality Estimation, 100, 0.481967, 14.9997
Column Sets, queries.sql, Join Ordering, 100, 0.724172, 2.1749
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.140061, 1.33936
Column Sets, queries.sql, Physical Planning, 100, 0.0146544, 0.8649
Column Sets, queries.sql, Total, 100, 1.06277, 36.7997
Column Sets, queries.sql, Simplify Expressions, 100, 1.53194, 37.2417
Column Sets, queries.sql, Unnesting, 100, 1.30194, 26.5496
Column Sets, queries.sql, Predicate Pushdown, 100, 1.22641, 17.3761
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00119746, 0.03881
Column Sets, queries.sql, Cardinality Estimation, 100, 1.80608, 32.0421
Column Sets, queries.sql, Join Ordering, 100, 1.0568, 13.3286
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0371921, 1.34603
Column Sets, queries.sql, Physical Planning, 100, 1.06832, 11.9962
Column Sets, queries.sql, Total, 100, 4.70357, 140.419
Column Sets, queries.sql, Simplify Expressions, 100, 1.88983, 50.8788
Column Sets, queries.sql, Unnesting, 100, 0.881972, 22.8828
Column Sets, queries.sql, Predicate Pushdown, 100, 0.625658, 21.9479
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000938669, 0.03867
Column Sets, queries.sql, Cardinality Estimation, 100, 0.925819, 19.0526
Column Sets, queries.sql, Join Ordering, 100, 0.0543733, 6.85917
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.063936, 1.33346
Column Sets, queries.sql, Physical Planning, 100, 0.0371897, 5.48569
Column Sets, queries.sql, Total, 100, 2.69851, 128.962
Column Sets, queries.sql, Simplify Expressions, 100, 1.67583, 86.1858
Column Sets, queries.sql, Unnesting, 100, 0.702298, 38.2481
Column Sets, queries.sql, Predicate Pushdown, 100, 1.47737, 38.0433
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000640625, 0.03864
Column Sets, queries.sql, Cardinality Estimation, 100, 1.93264, 37.655
Column Sets, queries.sql, Join Ordering, 100, 0.428543, 18.6988
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0425493, 1.33372
Column Sets, queries.sql, Physical Planning, 100, 0.454081, 17.1745
Column Sets, queries.sql, Total, 100, 3.3659, 237.901
Column Sets, queries.sql, Simplify Expressions, 100, 1.00004, 15.6786
Column Sets, queries.sql, Unnesting, 100, 0.251729, 21.0288
Column Sets, queries.sql, Predicate Pushdown, 100, 0.612021, 23.6909
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000601997, 0.03876
Column Sets, queries.sql, Cardinality Estimation, 100, 1.03942, 16.5525
Column Sets, queries.sql, Join Ordering, 100, 0.0385384, 5.1921
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.317626, 1.15995
Column Sets, queries.sql, Physical Planning, 100, 0.0348157, 4.90174
Column Sets, queries.sql, Total, 100, 1.81134, 88.7132
Column Sets, queries.sql, Simplify Expressions, 100, 1.60771, 23.0127
Column Sets, queries.sql, Unnesting, 100, 1.73533, 26.2207
Column Sets, queries.sql, Predicate Pushdown, 100, 1.84217, 27.335
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00234902, 0.03911
Column Sets, queries.sql, Cardinality Estimation, 100, 1.38724, 16.6602
Column Sets, queries.sql, Join Ordering, 100, 0.409249, 5.76567
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.11042, 1.33029
Column Sets, queries.sql, Physical Planning, 100, 0.32028, 5.44665
Column Sets, queries.sql, Total, 100, 6.74284, 106.287
Column Sets, queries.sql, Simplify Expressions, 100, 0.699429, 35.1159
Column Sets, queries.sql, Unnesting, 100, 0.732603, 30.1487
Column Sets, queries.sql, Predicate Pushdown, 100, 1.21456, 32.8264
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00143931, 0.03878
Column Sets, queries.sql, Cardinality Estimation, 100, 0.791442, 22.9478
Column Sets, queries.sql, Join Ordering, 100, 0.416446, 13.7075
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0417692, 1.37148
Column Sets, queries.sql, Physical Planning, 100, 0.0416146, 7.54274
Column Sets, queries.sql, Total, 100, 1.77388, 144.187
Column Sets, queries.sql, Simplify Expressions, 100, 1.21216, 44.5284
Column Sets, queries.sql, Unnesting, 100, 0.850389, 34.0681
Column Sets, queries.sql, Predicate Pushdown, 100, 1.30038, 36.2351
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00147729, 0.03876
Column Sets, queries.sql, Cardinality Estimation, 100, 2.37776, 37.7042
Column Sets, queries.sql, Join Ordering, 100, 0.10372, 16.678
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0364841, 1.34554
Column Sets, queries.sql, Physical Planning, 100, 0.959939, 10.5814
Column Sets, queries.sql, Total, 100, 3.34456, 181.718
Column Sets, queries.sql, Simplify Expressions, 100, 0.0587644, 3.96052
Column Sets, queries.sql, Unnesting, 100, 0.25197, 10.6276
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0325234, 1.54337
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00064622, 0.03868
Column Sets, queries.sql, Cardinality Estimation, 100, 0.218117, 11.7075
Column Sets, queries.sql, Join Ordering, 100, 0.0122307, 0.6897
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0270146, 1.13655
Column Sets, queries.sql, Physical Planning, 100, 0.0112981, 0.68055
Column Sets, queries.sql, Total, 100, 0.417568, 30.8321
Column Sets, queries.sql, Simplify Expressions, 100, 0.403004, 17.5305
Column Sets, queries.sql, Unnesting, 100, 0.250642, 12.5249
Column Sets, queries.sql, Predicate Pushdown, 100, 0.418118, 5.93825
Column Sets, queries.sql, Side-way Information Passing, 100, 0.0152905, 0.0404
Column Sets, queries.sql, Cardinality Estimation, 100, 0.811652, 14.8685
Column Sets, queries.sql, Join Ordering, 100, 0.761044, 8.37389
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0198172, 1.12576
Column Sets, queries.sql, Physical Planning, 100, 0.0251183, 2.15699
Column Sets, queries.sql, Total, 100, 1.21571, 63.0242
Column Sets, queries.sql, Simplify Expressions, 100, 0.0303084, 0.80291
Column Sets, queries.sql, Unnesting, 100, 0.169763, 11.0009
Column Sets, queries.sql, Predicate Pushdown, 100, 0.017796, 0.71894
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00144149, 0.03889
Column Sets, queries.sql, Cardinality Estimation, 100, 0.703855, 12.7574
Column Sets, queries.sql, Join Ordering, 100, 0.0136124, 0.58277
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0314469, 1.31353
Column Sets, queries.sql, Physical Planning, 100, 0.338632, 1.22086
Column Sets, queries.sql, Total, 100, 0.856706, 28.9124
Column Sets, queries.sql, Simplify Expressions, 100, 0.0352259, 0.58595
Column Sets, queries.sql, Unnesting, 100, 0.732291, 10.375
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0421973, 0.70013
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00129445, 0.03862
Column Sets, queries.sql, Cardinality Estimation, 100, 0.286437, 12.8165
Column Sets, queries.sql, Join Ordering, 100, 0.0117003, 0.48739
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0191354, 1.11158
Column Sets, queries.sql, Physical Planning, 100, 0.00977701, 0.47401
Column Sets, queries.sql, Total, 100, 1.01462, 27.0345
Column Sets, queries.sql, Simplify Expressions, 100, 0.246403, 7.42205
Column Sets, queries.sql, Unnesting, 100, 0.246587, 22.8809
Column Sets, queries.sql, Predicate Pushdown, 100, 1.05318, 16.9286
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000808641, 0.03881
Column Sets, queries.sql, Cardinality Estimation, 100, 4.11398, 73.7814
Column Sets, queries.sql, Join Ordering, 100, 0.160814, 3.32507
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0321369, 1.32702
Column Sets, queries.sql, Physical Planning, 100, 0.413765, 1.95133
Column Sets, queries.sql, Total, 100, 4.67267, 128.14
Column Sets, queries.sql, Simplify Expressions, 100, 0.586063, 3.22959
Column Sets, queries.sql, Unnesting, 100, 0.300962, 21.7954
Column Sets, queries.sql, Predicate Pushdown, 100, 0.524999, 14.9034
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000691086, 0.03868
Column Sets, queries.sql, Cardinality Estimation, 100, 1.91508, 76.1532
Column Sets, queries.sql, Join Ordering, 100, 1.35275, 3.0487
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0237198, 1.33135
Column Sets, queries.sql, Physical Planning, 100, 2.50341, 2.25449
Column Sets, queries.sql, Total, 100, 3.53676, 123.33
Column Sets, queries.sql, Simplify Expressions, 100, 0.417735, 11.297
Column Sets, queries.sql, Unnesting, 100, 1.62544, 53.6452
Column Sets, queries.sql, Predicate Pushdown, 100, 1.01663, 37.4399
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000565685, 0.0388
Column Sets, queries.sql, Cardinality Estimation, 100, 2.95472, 64.3995
Column Sets, queries.sql, Join Ordering, 100, 4.83387, 33.4874
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.103454, 2.29244
Column Sets, queries.sql, Physical Planning, 100, 0.853573, 7.7888
Column Sets, queries.sql, Total, 100, 7.10633, 211.078
Column Sets, queries.sql, Simplify Expressions, 100, 0.357373, 18.1764
Column Sets, queries.sql, Unnesting, 100, 1.38893, 22.3679
Column Sets, queries.sql, Predicate Pushdown, 100, 0.177442, 16.1923
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000669029, 0.03882
Column Sets, queries.sql, Cardinality Estimation, 100, 1.6519, 130.774
Column Sets, queries.sql, Join Ordering, 100, 0.344705, 2.44538
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0563325, 1.18126
Column Sets, queries.sql, Physical Planning, 100, 0.104557, 2.68616
Column Sets, queries.sql, Total, 100, 2.3203, 194.37
Column Sets, queries.sql, Simplify Expressions, 100, 0.217662, 18.7442
Column Sets, queries.sql, Unnesting, 100, 0.393845, 24.0298
Column Sets, queries.sql, Predicate Pushdown, 100, 0.50545, 18.879
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00065261, 0.03879
Column Sets, queries.sql, Cardinality Estimation, 100, 0.351634, 25.3905
Column Sets, queries.sql, Join Ordering, 100, 0.0233965, 2.52711
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0225184, 1.37804
Column Sets, queries.sql, Physical Planning, 100, 0.716463, 2.90253
Column Sets, queries.sql, Total, 100, 1.16717, 94.3696
Column Sets, queries.sql, Simplify Expressions, 100, 4.05163, 41.0436
Column Sets, queries.sql, Unnesting, 100, 1.63404, 21.7717
Column Sets, queries.sql, Predicate Pushdown, 100, 2.65773, 16.07
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00310522, 0.03924
Column Sets, queries.sql, Cardinality Estimation, 100, 16.1144, 218.034
Column Sets, queries.sql, Join Ordering, 100, 0.798491, 6.83808
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.110947, 1.40318
Column Sets, queries.sql, Physical Planning, 100, 1.14991, 6.66094
Column Sets, queries.sql, Total, 100, 22.8262, 312.37
Column Sets, queries.sql, Simplify Expressions, 100, 0.625787, 15.8477
Column Sets, queries.sql, Unnesting, 100, 0.702214, 12.3918
Column Sets, queries.sql, Predicate Pushdown, 100, 0.400734, 5.26995
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000642729, 0.03863
Column Sets, queries.sql, Cardinality Estimation, 100, 0.134379, 13.6019
Column Sets, queries.sql, Join Ordering, 100, 0.0223407, 2.16654
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0318975, 1.20155
Column Sets, queries.sql, Physical Planning, 100, 0.0225284, 2.05151
Column Sets, queries.sql, Total, 100, 1.07969, 53.0234
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.93973, 1.87279
Indexed Algebra, queries.sql, Unnesting, 100, 0.0437701, 0.47859
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.694892, 3.3194
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000628013, 0.03884
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 1.41661, 5.80912
Indexed Algebra, queries.sql, Join Ordering, 100, 0.0213463, 0.40488
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.242003, 1.39311
Indexed Algebra, queries.sql, Physical Planning, 100, 0.0544527, 0.38274
Indexed Algebra, queries.sql, Total, 100, 3.32178, 14.1918
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.355914, 3.69759
Indexed Algebra, queries.sql, Unnesting, 100, 0.0359003, 1.20851
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.0751346, 4.46062
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000576541, 0.03874
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.813935, 6.8796
Indexed Algebra, queries.sql, Join Ordering, 100, 0.0300057, 0.94728
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.026875, 1.91382
Indexed Algebra, queries.sql, Physical Planning, 100, 0.0129884, 0.83996
Indexed Algebra, queries.sql, Total, 100, 0.975992, 20.4447
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.040093, 0.93112
Indexed Algebra, queries.sql, Unnesting, 100, 0.022361, 0.59638
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.0494351, 0.7743
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000672607, 0.03874
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.146914, 5.06584
Indexed Algebra, queries.sql, Join Ordering, 100, 0.0163461, 0.52438
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0437297, 1.38529
Indexed Algebra, queries.sql, Physical Planning, 100, 0.115625, 1.24479
Indexed Algebra, queries.sql, Total, 100, 0.309167, 11.0168
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.0290005, 0.65915
Indexed Algebra, queries.sql, Unnesting, 100, 0.0241218, 0.47859
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.0287042, 0.62853
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000639062, 0.03854
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.100258, 5.51868
Indexed Algebra, queries.sql, Join Ordering, 100, 0.00984985, 0.39302
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.969267, 1.4851
Indexed Algebra, queries.sql, Physical Planning, 100, 0.025105, 1.08533
Indexed Algebra, queries.sql, Total, 100, 0.988828, 10.745
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.760865, 2.80793
Indexed Algebra, queries.sql, Unnesting, 100, 0.0884358, 1.08012
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.752035, 6.27893
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.00156445, 0.03855
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.12558, 1.8719
Indexed Algebra, queries.sql, Join Ordering, 100, 0.0410578, 0.67941
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.048577, 0.57807
Indexed Algebra, queries.sql, Physical Planning, 100, 0.00901678, 0.15724
Indexed Algebra, queries.sql, Total, 100, 1.35895, 13.9414
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.118181, 2.71741
Indexed Algebra, queries.sql, Unnesting, 100, 0.0511779, 1.07959
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.12069, 6.18037
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000703136, 0.03884
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.0840139, 1.86977
Indexed Algebra, queries.sql, Join Ordering, 100, 0.02383, 0.67554
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 1.06106, 0.66953
Indexed Algebra, queries.sql, Physical Planning, 100, 0.0050328, 0.15903
Indexed Algebra, queries.sql, Total, 100, 1.09911, 13.8442
Indexed Algebra, queries.sql, Simplify Expressions, 100, 1.61118, 13.2754
Indexed Algebra, queries.sql, Unnesting, 100, 0.382285, 7.75403
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 1.52243, 29.7408
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.00260837, 0.03858
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 3.17055, 36.3971
Indexed Algebra, queries.sql, Join Ordering, 100, 3.80472, 50.4691
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.224343, 4.34887
Indexed Algebra, queries.sql, Physical Planning, 100, 0.687073, 12.4753
Indexed Algebra, queries.sql, Total, 100, 9.36497, 154.984
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.302985, 19.0492
Indexed Algebra, queries.sql, Unnesting, 100, 0.0730035, 4.18481
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 1.01038, 14.7424
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.00146598, 0.03853
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.677339, 17.7683
Indexed Algebra, queries.sql, Join Ordering, 100, 0.114021, 4.42779
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0492935, 1.19812
Indexed Algebra, queries.sql, Physical Planning, 100, 0.0713884, 3.20536
Indexed Algebra, queries.sql, Total, 100, 1.3586, 65.0884
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.097863, 2.75398
Indexed Algebra, queries.sql, Unnesting, 100, 0.0276579, 1.09509
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.79231, 6.31987
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000752263, 0.03879
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.370822, 1.94875
Indexed Algebra, queries.sql, Join Ordering, 100, 0.0190118, 0.69015
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0227026, 0.56297
Indexed Algebra, queries.sql, Physical Planning, 100, 0.0036108, 0.15961
Indexed Algebra, queries.sql, Total, 100, 0.928435, 14.017
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.992125, 11.9333
Indexed Algebra, queries.sql, Unnesting, 100, 0.089195, 5.10138
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 1.01586, 19.6423
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000627615, 0.03869
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 1.40021, 26.4512
Indexed Algebra, queries.sql, Join Ordering, 100, 1.57124, 29.4463
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0335188, 2.18982
Indexed Algebra, queries.sql, Physical Planning, 100, 0.520062, 7.19207
Indexed Algebra, queries.sql, Total, 100, 4.30426, 102.481
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.0950353, 2.73879
Indexed Algebra, queries.sql, Unnesting, 100, 0.0254335, 1.09543
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.0836009, 6.22618
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.0006, 0.0388
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.083902, 1.91653
Indexed Algebra, queries.sql, Join Ordering, 100, 0.0187322, 0.68777
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0206971, 0.55948
Indexed Algebra, queries.sql, Physical Planning, 100, 0.00352846, 0.1585
Indexed Algebra, queries.sql, Total, 100, 0.226683, 13.8712
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.309746, 16.0657
Indexed Algebra, queries.sql, Unnesting, 100, 0.237379, 9.90602
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 1.40633, 35.3605
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.00121589, 0.03896
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 1.24306, 39.6068
Indexed Algebra, queries.sql, Join Ordering, 100, 2.06066, 60.255
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.215616, 7.43769
Indexed Algebra, queries.sql, Physical Planning, 100, 0.56236, 14.5576
Indexed Algebra, queries.sql, Total, 100, 4.63173, 183.707
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.0496168, 0.66052
Indexed Algebra, queries.sql, Unnesting, 100, 0.0192706, 0.47284
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.0310321, 0.63946
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.00100295, 0.03871
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.771082, 5.70147
Indexed Algebra, queries.sql, Join Ordering, 100, 0.0174629, 0.42892
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0369282, 1.34164
Indexed Algebra, queries.sql, Physical Planning, 100, 0.0259214, 1.10323
Indexed Algebra, queries.sql, Total, 100, 0.799024, 10.8473
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.187418, 2.73491
Indexed Algebra, queries.sql, Unnesting, 100, 0.595627, 1.15525
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.271494, 6.21207
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000574804, 0.03864
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.116364, 1.9317
Indexed Algebra, queries.sql, Join Ordering, 100, 0.0480972, 0.68894
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0195399, 0.56455
Indexed Algebra, queries.sql, Physical Planning, 100, 0.00414414, 0.15931
Indexed Algebra, queries.sql, Total, 100, 0.811682, 13.934
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.858013, 7.07977
Indexed Algebra, queries.sql, Unnesting, 100, 0.0571343, 3.31193
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.827087, 12.5877
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000549909, 0.03876
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 1.45004, 23.4753
Indexed Algebra, queries.sql, Join Ordering, 100, 1.65319, 17.8859
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.678039, 1.74553
Indexed Algebra, queries.sql, Physical Planning, 100, 0.331635, 4.7463
Indexed Algebra, queries.sql, Total, 100, 4.18157, 71.3565
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.661372, 23.8006
Indexed Algebra, queries.sql, Unnesting, 100, 0.809882, 9.57788
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 1.14861, 35.1231
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000833007, 0.03881
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 1.22188, 40.0717
Indexed Algebra, queries.sql, Join Ordering, 100, 1.4554, 54.5406
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0701184, 4.58629
Indexed Algebra, queries.sql, Physical Planning, 100, 0.475506, 14.9373
Indexed Algebra, queries.sql, Total, 100, 2.85019, 183.162
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.0278449, 0.96111
Indexed Algebra, queries.sql, Unnesting, 100, 0.0158261, 0.60521
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.0261836, 0.77159
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000589491, 0.03855
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.116001, 5.09084
Indexed Algebra, queries.sql, Join Ordering, 100, 0.0127733, 0.56296
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0248103, 1.3649
Indexed Algebra, queries.sql, Physical Planning, 100, 0.0238107, 1.26335
Indexed Algebra, queries.sql, Total, 100, 0.165932, 11.1125
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.237383, 2.73716
Indexed Algebra, queries.sql, Unnesting, 100, 0.0546657, 1.095
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.314967, 6.19698
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.00121918, 0.03856
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.0993009, 1.8893
Indexed Algebra, queries.sql, Join Ordering, 100, 0.029732, 0.6917
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0374875, 0.57892
Indexed Algebra, queries.sql, Physical Planning, 100, 0.00531484, 0.15925
Indexed Algebra, queries.sql, Total, 100, 0.621787, 13.8481
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.0742214, 2.69449
Indexed Algebra, queries.sql, Unnesting, 100, 0.0266537, 1.09561
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.476366, 6.23832
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000586856, 0.03866
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.0715855, 1.89227
Indexed Algebra, queries.sql, Join Ordering, 100, 0.0254308, 0.68693
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0272314, 0.56622
Indexed Algebra, queries.sql, Physical Planning, 100, 0.00565066, 0.1599
Indexed Algebra, queries.sql, Total, 100, 0.519964, 13.8271
Indexed Algebra, queries.sql, Simplify Expressions, 100, 1.55329, 17.4703
Indexed Algebra, queries.sql, Unnesting, 100, 0.125033, 5.9227
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.674379, 20.9323
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000549909, 0.03876
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 2.02238, 28.1475
Indexed Algebra, queries.sql, Join Ordering, 100, 1.93761, 31.8459
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0438692, 2.35265
Indexed Algebra, queries.sql, Physical Planning, 100, 0.333969, 8.18729
Indexed Algebra, queries.sql, Total, 100, 5.92211, 115.383
Indexed Algebra, queries.sql, Simplify Expressions, 100, 1.2665, 22.3589
Indexed Algebra, queries.sql, Unnesting, 100, 0.131583, 9.15551
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 1.89024, 37.006
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000658711, 0.03869
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 1.24202, 41.3162
Indexed Algebra, queries.sql, Join Ordering, 100, 1.29606, 66.5904
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.0717472, 5.38231
Indexed Algebra, queries.sql, Physical Planning, 100, 1.15357, 16.4535
Indexed Algebra, queries.sql, Total, 100, 3.36092, 198.777
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.223375, 21.7223
Indexed Algebra, queries.sql, Unnesting, 100, 0.716763, 10.3614
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 1.83233, 35.9237
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.00131343, 0.03893
Indexed Algebra, queries.sql, Cardinality Estimation, 100, 0.880013, 41.1648
Indexed Algebra, queries.sql, Join Ordering, 100, 1.56523, 65.3219
Indexed Algebra, queries.sql, Common Subtree Elimination, 100, 0.763124, 5.50049
Indexed Algebra, queries.sql, Physical Planning, 100, 0.104625, 15.9297
Indexed Algebra, queries.sql, Total, 100, 2.88434, 196.439
Indexed Algebra, queries.sql, Simplify Expressions, 100, 0.169982, 14.4344
Indexed Algebra, queries.sql, Unnesting, 100, 0.0375685, 3.06453
Indexed Algebra, queries.sql, Predicate Pushdown, 100, 0.482952, 8.80945
Indexed Algebra, queries.sql, Side-way Information Passing, 100, 0.000588133, 0.03871
